 x_m, y_m, vx_mps, ax_mps2
74.8953128,619.6241428,3.9095194,0.4140003
76.8872174,619.8009755,3.922732,-1.7686392
78.8780586,620.0730056,3.865971175,-3.616394
80.829611,620.4630667,3.74723505,-2.7346804
82.7709915,621.0079221,3.654887575,-2.618733
84.6555124,621.706525,3.56421355,-2.5344798
86.4557179,622.5515674,3.474204025,-2.5714242
88.1738446,623.5523229,3.380434025,-2.5472967
89.7937246,624.7224964,3.28490575,-1.3519002
91.2577203,626.0522247,3.2330607,0.0730651
92.5805074,627.5429426,3.235883975,0.4542073
93.7582118,629.1722923,3.25337975,0.3617781
94.7673902,630.8983817,3.2672482,0.2501535
95.5970262,632.7246134,3.276803275,1.7631604
96.2054543,634.6016713,3.343376075,2.4090042
96.6330324,636.5555129,3.432247675,2.8740672
96.9084163,638.5600884,3.5353547,2.8882349
97.0529829,640.5539801,3.636025725,3.0934587
97.0954955,642.5615509,3.74084635,3.3029885
97.0507986,644.5545583,3.84961745,3.8062743
96.9281762,646.5539094,3.971269325,4.116368
96.7354179,648.5417059,4.098770225,4.4831816
96.4829545,650.5239763,4.233266375,4.8969942
96.1852786,652.5022182,4.37545525,5.1276113
95.8543815,654.473515,4.519548525,5.3583176
95.4986824,656.4409488,4.6653721,5.4183706
95.1241655,658.4055398,4.80833505,5.4670641
94.7338509,660.3665726,4.948398375,5.4674259
94.3288026,662.3246503,5.0846138,5.4012285
93.9093117,664.2799669,5.215688025,5.4270479
93.4758578,666.2320177,5.3441519,5.4261607
93.028707,668.1810159,5.469579125,5.3658918
92.5681082,670.1269357,5.590846725,5.3871311
92.0946062,672.0697113,5.71000415,5.386984
91.6090602,674.0095891,5.82672215,5.333768
91.1127579,675.9466309,5.940028,5.3513452
90.6069447,677.8812946,6.05157565,5.3505419
90.0929058,679.8138714,6.16108775,5.300398
89.5719687,681.7443956,6.267687175,5.3142688
89.0452397,683.6734974,6.3727757,5.3116962
88.5138303,685.601395,6.4761095,5.2634753
87.9787924,687.5281377,6.57690395,5.2744945
87.4410479,689.4542463,6.676383075,5.2704791
86.9016104,691.3798268,6.77432745,5.2250684
86.3613902,693.3051723,6.870049725,5.2336422
85.8212044,695.2305367,6.964610325,5.2281998
85.2818246,697.1561176,7.057807775,5.1849696
84.7439703,699.0821432,7.149034775,5.1915247
84.2083351,701.0087737,7.239225375,5.1849976
83.6755733,702.9361823,7.328194775,5.1436785
83.1462928,704.8645933,7.415400525,5.148467
82.621109,706.7940931,7.501672375,5.1409823
82.1005941,708.7248366,7.586839975,5.1011612
81.5852836,710.6570335,7.67041325,5.1043495
81.0757389,712.590717,7.7531371,5.0960038
