x,y,v_ref,acc
173.285999999964,184.11400000006,20,0
172.5,184.731999999844,20,0
171.71100000001,185.347000000067,20,0
170.91399999999,185.95100000035,20,0
170.113999999943,186.549999999814,20,0
169.305999999982,187.140000000596,20,0
168.493999999948,187.723000000231,20,0
167.675999999978,188.299000000581,20,0
166.851999999955,188.865000000224,20,0
166.023999999976,189.425999999978,20,0
165.189000000013,189.975999999791,20,0
164.351000000024,190.523000000045,20,0
163.505000000005,191.054999999702,20,0
162.657000000007,191.584999999963,20,0
161.800999999978,192.101999999955,20,0
160.94299999997,192.615000000224,20,0
160.07799999998,193.117000000551,20,0
159.208999999915,193.612999999896,20,0
158.33600000001,194.099000000395,20,0
157.456999999937,194.577000000514,20,0
156.574999999953,195.049000000581,20,0
155.686999999918,195.50800000038,20,0
154.797999999952,195.964999999851,20,0
153.900000000023,196.406000000425,20,0
153.001999999979,196.844999999739,20,0
152.096999999951,197.270000000484,20,0
151.189000000013,197.691000000574,20,0
150.277000000002,198.100000000559,20,0
149.360999999917,198.502000000328,20,0
148.441999999923,198.895000000484,20,0
147.517999999924,199.279000000097,20,0
146.591999999946,199.655000000261,20,0
145.660999999964,200.020000000484,20,0
144.728000000003,200.381000000052,20,0
143.789999999921,200.726999999955,20,0
142.851000000024,201.070000000298,20,0
141.905999999959,201.398000000045,20,0
140.959999999963,201.722000000067,20,0
140.010000000009,202.032999999821,20,0
139.056999999913,202.338000000454,20,0
138.101999999955,202.63300000038,20,0
137.143999999971,202.918000000529,20,0
136.182999999961,203.196000000462,20,0
135.218999999925,203.462000000291,20,0
134.253999999957,203.724000000395,20,0
133.284999999916,203.969999999739,20,0
132.314999999944,204.213999999687,20,0
131.341000000015,204.441000000574,20,0
130.365999999922,204.665000000037,20,0
129.388999999966,204.875,20,0
128.409999999916,205.078999999911,20,0
127.429000000004,205.273000000045,20,0
126.445999999996,205.457000000402,20,0
125.46100000001,205.63300000038,20,0
124.474999999977,205.797000000253,20,0
123.488000000012,205.956000000238,20,0
122.498000000021,206.100000000559,20,0
121.507999999914,206.242000000551,20,0
120.515999999945,206.366000000387,20,0
119.523999999976,206.487999999896,20,0
118.52899999998,206.594999999739,20,0
117.533999999985,206.696000000462,20,0
116.537999999942,206.786000000313,20,0
115.542000000016,206.867000000551,20,0
114.543999999994,206.939000000246,20,0
113.545999999973,207,20,0
112.547999999952,207.054999999702,20,0
111.548999999999,207.094999999739,20,0
110.548999999999,207.132000000216,20,0
109.54999999993,207.152999999933,20,0
108.54999999993,207.169999999926,20,0
107.54999999993,207.173000000417,20,0
106.54999999993,207.178000000305,20,0
105.54999999993,207.191000000574,20,0
104.54999999993,207.195000000298,20,0
103.54999999993,207.19000000041,20,0
102.54999999993,207.173000000417,20,0
101.54999999993,207.151000000536,20,0
100.550999999978,207.11400000006,20,0
99.5520000000252,207.075000000186,20,0
98.5529999999562,207.018000000156,20,0
97.5549999999348,206.958000000566,20,0
96.5579999999609,206.88300000038,20,0
95.560999999987,206.803000000305,20,0
94.5649999999441,206.711000000127,20,0
93.5709999999963,206.611000000499,20,0
92.576999999932,206.502000000328,20,0
91.5839999999153,206.381000000052,20,0
90.591999999946,206.254999999888,20,0
89.6019999999553,206.11400000006,20,0
88.6119999999646,205.969999999739,20,0
87.625,205.810000000522,20,0
86.6389999999665,205.645999999717,20,0
85.6549999999115,205.468000000343,20,0
84.6720000000205,205.283999999985,20,0
83.6909999999916,205.089999999851,20,0
82.7119999999413,204.88599999994,20,0
81.734999999986,204.674000000581,20,0
80.7600000000093,204.450000000186,20,0
79.7859999999637,204.222000000067,20,0
78.8169999999227,203.978000000119,20,0
77.8469999999506,203.731999999844,20,0
76.8819999999832,203.469999999739,20,0
75.9179999999469,203.203999999911,20,0
74.9579999999842,202.924999999814,20,0
74,202.639000000432,20,0
73.0449999999255,202.343000000343,20,0
72.091999999946,202.037999999709,20,0
71.1419999999926,201.725999999791,20,0
70.1959999999963,201.401999999769,20,0
69.2519999999786,201.072999999858,20,0
68.3129999999655,200.730000000447,20,0
67.375,200.384000000544,20,0
66.4419999999227,200.021999999881,20,0
65.5109999999404,199.657000000589,20,0
64.5849999999628,199.280000000261,20,0
63.6620000000112,198.895999999717,20,0
62.7430000000168,198.502000000328,20,0
61.826999999932,198.099000000395,20,0
60.9149999999208,197.69000000041,20,0
60.0079999999143,197.26900000032,20,0
59.1030000000028,196.844000000507,20,0
58.2049999999581,196.404000000097,20,0
57.3079999999609,195.962000000291,20,0
56.4179999999469,195.504999999888,20,0
55.5299999999115,195.044999999925,20,0
54.6489999999758,194.572999999858,20,0
53.7700000000186,194.094999999739,20,0
52.8969999999972,193.608000000007,20,0
52.0289999999804,193.111999999732,20,0
51.1639999999898,192.610000000335,20,0
50.3059999999823,192.095999999903,20,0
49.4499999999534,191.578999999911,20,0
48.6030000000028,191.048000000417,20,0
47.7569999999832,190.515000000596,20,0
46.9189999999944,189.968000000343,20,0
46.0849999999627,189.418000000529,20,0
45.2569999999832,188.856999999844,20,0
44.4329999999609,188.290000000037,20,0
43.6149999999907,187.713999999687,20,0
42.8040000000037,187.129999999888,20,0
41.9959999999264,186.541000000201,20,0
41.1959999999963,185.941000000574,20,0
40.3979999999283,185.337000000291,20,0
39.6109999999171,184.720999999903,20,0
38.8260000000009,184.101999999955,20,0
38.0499999999302,183.470999999903,20,0
37.2770000000019,182.837000000291,20,0
36.5119999999879,182.19299999997,20,0
35.7519999999786,181.542000000365,20,0
34.9980000000214,180.884999999776,20,0
34.2519999999786,180.219999999739,20,0
33.5100000000093,179.549999999814,20,0
32.7770000000019,178.868999999948,20,0
32.0470000000205,178.185999999754,20,0
31.3279999999795,177.491000000387,20,0
30.6119999999646,176.793000000529,20,0
29.9049999999115,176.084999999963,20,0
29.2029999999795,175.372999999672,20,0
28.5089999999618,174.652999999933,20,0
27.8219999999274,173.927000000142,20,0
27.140000000014,173.195000000298,20,0
26.4679999999935,172.455000000075,20,0
25.7989999999991,171.712000000291,20,0
25.1419999999925,170.958000000566,20,0
24.4859999999171,170.202999999747,20,0
23.8439999999246,169.435999999754,20,0
23.2039999999106,168.668000000529,20,0
22.5749999999534,167.890000000596,20,0
21.9510000000009,167.109000000171,20,0
21.3360000000102,166.321000000462,20,0
20.7280000000028,165.526999999769,20,0
20.1269999999786,164.728000000119,20,0
19.5349999999162,163.922000000253,20,0
18.9469999999274,163.112999999896,20,0
18.3719999999739,162.294999999926,20,0
17.7989999999991,161.475000000559,20,0
17.2399999999907,160.645999999717,20,0
16.6840000000084,159.81500000041,20,0
16.1389999999665,158.975999999791,20,0
15.5999999999767,158.134000000544,20,0
15.0709999999963,157.286000000313,20,0
14.5489999999991,156.433000000194,20,0
14.0339999999851,155.57600000035,20,0
13.5559999999823,154.696999999695,20,0
13.0929999999935,153.810999999754,20,0
12.640000000014,152.918999999762,20,0
12.1919999999227,152.025000000373,20,0
11.7559999999357,151.126000000164,20,0
11.3229999999749,150.224000000395,20,0
10.9020000000019,149.316999999806,20,0
10.484999999986,148.407999999821,20,0
10.0799999999581,147.493999999948,20,0
9.67900000000373,146.577999999747,20,0
9.28899999998976,145.657000000589,20,0
8.90399999998044,144.734000000171,20,0
8.53099999995902,143.805999999866,20,0
8.16099999996368,142.877000000328,20,0
7.80400000000373,141.94299999997,20,0
7.45100000000093,141.00800000038,20,0
7.10999999998603,140.06799999997,20,0
6.77299999992829,139.126000000164,20,0
6.44799999997485,138.179999999702,20,0
6.12699999997858,137.233000000007,20,0
5.8190000000177,136.282000000589,20,0
5.51500000001397,135.328999999911,20,0
5.22299999999814,134.372999999672,20,0
4.93499999993946,133.415000000037,20,0
4.65999999991618,132.453999999911,20,0
4.38799999991898,131.491000000387,20,0
4.13000000000466,130.525000000373,20,0
3.875,129.558000000194,20,0
3.63399999996182,128.588000000455,20,0
3.39599999994971,127.617000000551,20,0
3.17099999997299,126.641999999993,20,0
2.94999999995343,125.667000000365,20,0
2.74199999996927,124.689000000246,20,0
2.53700000001118,123.709999999963,20,0
2.34699999995064,122.729000000283,20,0
2.1589999999851,121.746000000276,20,0
1.98499999998603,120.762000000104,20,0
1.81499999994412,119.776000000536,20,0
1.6579999999376,118.788999999873,20,0
1.50399999995716,117.799999999814,20,0
1.36499999999069,116.810000000522,20,0
1.22800000000279,115.820000000298,20,0
1.10599999991246,114.827000000514,20,0
0.985999999917112,113.833999999799,20,0
0.881999999983236,112.839999999851,20,0
0.778999999980442,111.844999999739,20,0
0.690999999991618,110.849000000395,20,0
0.605999999912456,109.853000000119,20,0
0.535999999963678,108.855000000447,20,0
0.466999999945983,107.856999999844,20,0
0.413999999989755,106.859000000171,20,0
0.363000000012107,105.860000000335,20,0
0.327999999979511,104.861000000499,20,0
0.293999999994412,103.861000000499,20,0
0.287999999942258,102.861000000499,20,0
0.287000000011176,101.861000000499,20,0
0.284999999916181,100.861000000499,20,0
0.282999999937601,99.8610000004992,20,0
0.280999999959022,98.8610000004992,20,0
0.278999999980442,97.8610000004992,20,0
0.277999999932945,96.8610000004992,20,0
0.275999999954365,95.8610000004992,20,0
0.273999999975786,94.8610000004992,20,0
0.271999999997206,93.8610000004992,20,0
0.270000000018626,92.8619999997318,20,0
0.268999999971129,91.8619999997318,20,0
0.266999999992549,90.8619999997318,20,0
0.26500000001397,89.8619999997318,20,0
0.262999999918975,88.8619999997318,20,0
0.260999999940395,87.8619999997318,20,0
0.260000000009313,86.8619999997318,20,0
0.257999999914318,85.8619999997318,20,0
0.255999999935739,84.8619999997318,20,0
0.253999999957159,83.8619999997318,20,0
0.25199999997858,82.8619999997318,20,0
0.25,81.8619999997318,20,0
0.248999999952503,80.8619999997318,20,0
0.246999999973923,79.8619999997318,20,0
0.244999999995343,78.8619999997318,20,0
0.243000000016764,77.8619999997318,20,0
0.240999999921769,76.8619999997318,20,0
0.239999999990687,75.8619999997318,20,0
0.238000000012107,74.8619999997318,20,0
0.235999999917112,73.8619999997318,20,0
0.233999999938533,72.8619999997318,20,0
0.231999999959953,71.8619999997318,20,0
0.230999999912456,70.8619999997318,20,0
0.228999999933876,69.8619999997318,20,0
0.226999999955297,68.8619999997318,20,0
0.224999999976717,67.8619999997318,20,0
0.222999999998137,66.8619999997318,20,0
0.22199999995064,65.8619999997318,20,0
0.21999999997206,64.8619999997318,20,0
0.217999999993481,63.8619999997318,20,0
0.216000000014901,62.8619999997318,20,0
0.213999999919906,61.8619999997318,20,0
0.211999999941327,60.8619999997318,20,0
0.211000000010245,59.8619999997318,20,0
0.20899999991525,58.8619999997318,20,0
0.20699999993667,57.8619999997318,20,0
0.20499999995809,56.8619999997318,20,0
0.202999999979511,55.8619999997318,20,0
0.201999999932013,54.8619999997318,20,0
0.199999999953434,53.8619999997318,20,0
0.197999999974854,52.8619999997318,20,0
0.195999999996275,51.8619999997318,20,0
0.194000000017695,50.8619999997318,20,0
0.192999999970198,49.8619999997318,20,0
0.190999999991618,48.8619999997318,20,0
0.189000000013039,47.8619999997318,20,0
0.186999999918044,46.8619999997318,20,0
0.184999999939464,45.8619999997318,20,0
0.184000000008382,44.8619999997318,20,0
0.181999999913387,43.8619999997318,20,0
0.179999999934807,42.8619999997318,20,0
0.177999999956228,41.8619999997318,20,0
0.175999999977648,40.8619999997318,20,0
0.173999999999069,39.8619999997318,20,0
0.172999999951571,38.8619999997318,20,0
0.170999999972992,37.8619999997318,20,0
0.168999999994412,36.8619999997318,20,0
0.167000000015832,35.8619999997318,20,0
0.164999999920838,34.8619999997318,20,0
0.163999999989755,33.8619999997318,20,0
0.162000000011176,32.8619999997318,20,0
0.159999999916181,31.8619999997318,20,0
0.157999999937601,30.8619999997318,20,0
0.155999999959022,29.8619999997318,20,0
0.154999999911524,28.8619999997318,20,0
0.152999999932945,27.8619999997318,20,0
0.150999999954365,26.8619999997318,20,0
0.148999999975786,25.8619999997318,20,0
0.146999999997206,24.8619999997318,20,0
0.145999999949709,23.8619999997318,20,0
0.143999999971129,22.8619999997318,20,0
0.141999999992549,21.8619999997318,20,0
0.14000000001397,20.8619999997318,20,0
0.137999999918975,19.8619999997318,20,0
0.135999999940395,18.8619999997318,20,0
0.135000000009313,17.8619999997318,20,0
0.132999999914318,16.8619999997318,20,0
0.130999999935739,15.8619999997318,20,0
0.128999999957159,14.8619999997318,20,0
0.12699999997858,13.8619999997318,20,0
0.125999999931082,12.8619999997318,20,0
0.123999999952503,11.8619999997318,20,0
0.121999999973923,10.8619999997318,20,0
0.119999999995343,9.86199999973178,20,0
0.118000000016764,8.86199999973178,20,0
0.116999999969266,7.86199999973178,20,0
0.114999999990687,6.86199999973178,20,0
0.113000000012107,5.86199999973178,20,0
0.110999999917112,4.86199999973178,20,0
0.108999999938533,3.86199999973178,20,0
0.108000000007451,2.86199999973178,20,0
0.105999999912456,1.86199999973178,20,0
0.103999999933876,0.861999999731779,20,0
