X,Y,vel,acc
3.17510187800508,-172.002577099949,20,0
3.19558650196996,-173.1122709997,20,0
3.21607112500351,-174.221964889206,20,0
3.23655574896839,-175.331658789888,20,0
3.25704037607647,-176.441352679394,20,0
3.27752500306815,-177.551046569832,20,0
3.29800963099115,-178.660740459338,20,0
3.31849426100962,-179.770434349775,20,0
3.33897889207583,-180.880128229968,20,0
3.35946352407336,-181.989822119474,20,0
3.37994815804996,-183.099515999667,20,0
3.40043279307429,-184.20920987986,20,0
3.42091742705088,-185.318903749809,20,0
3.4414020649856,-186.428597630002,20,0
3.46188670303673,-187.538291509263,20,0
3.48237134201918,-188.647985379212,20,0
3.50285598402843,-189.75767924916,20,0
3.52334062498994,-190.867373109795,20,0
3.54382526699919,-191.977066979744,20,0
3.56430991203524,-193.086760849692,20,0
3.58479455707129,-194.196454709396,20,0
3.60527920396999,-195.306148570031,20,0
3.62576385098509,-196.415842429735,20,0
3.646248501027,-197.525536289439,20,0
3.66673315106891,-198.635230139829,20,0
3.68721780204214,-199.744923989289,20,0
3.70770245604217,-200.854617839679,20,0
3.72818710899446,-201.964311699383,20,0
3.74867176299449,-203.074005539529,20,0
3.76915642106906,-204.18369938992,20,0
3.78964107797947,-205.293393230066,20,0
3.81012573698536,-206.403087079525,20,0
3.83061039599124,-207.512780909426,20,0
3.85109505697619,-208.622474749573,20,0
3.87157972005662,-209.732168589719,20,0
3.89206438302062,-210.84186241962,20,0
3.91254904901143,-211.951556249522,20,0
3.93303371407092,-213.061250089668,20,0
3.95351838006172,-214.170943909325,20,0
3.97400305001065,-215.280637739226,20,0
3.99448771902826,-216.390331570059,20,0
4.01497239002492,-217.500025389716,20,0
4.03545706206933,-218.609719209373,20,0
4.05594173504505,-219.719413029961,20,0
4.07642640906852,-220.829106849618,20,0
4.09691108507104,-221.938800659962,20,0
4.11739576200489,-223.048494479619,20,0
4.13788043905515,-224.158188289963,20,0
4.15836511796806,-225.267882099375,20,0
4.17884980002418,-226.377575909719,20,0
4.19933448103257,-227.487269709818,20,0
4.21981916402001,-228.59696351923,20,0
4.24030384805519,-229.70665731933,20,0
4.2607885330217,-230.816351119429,20,0
4.28127321903594,-231.926044909284,20,0
4.30175790702924,-233.035738709383,20,0
4.32224259700161,-234.145432509482,20,0
4.34272728604265,-235.255126299337,20,0
4.36321197799407,-236.364820089191,20,0
4.38369667006191,-237.474513879977,20,0
4.40418136306107,-238.584207669832,20,0
4.42466606001835,-239.693901449442,20,0
4.44515075499658,-240.803595229983,20,0
4.46563545102254,-241.913289019838,20,0
4.48612015100662,-243.022982799448,20,0
4.50660485005938,-244.132676569745,20,0
4.52708955202252,-245.242370349355,20,0
4.54757425305434,-246.352064119652,20,0
4.56805895699654,-247.461757899262,20,0
4.58854366198648,-248.571451669559,20,0
4.60902836697642,-249.681145429611,20,0
4.62951307499316,-250.790839199908,20,0
4.64999778300989,-251.900532969274,20,0
4.67048249102663,-253.010226729326,20,0
4.69096720300149,-254.119920489378,20,0
4.71145191404503,-255.229614249431,20,0
4.73193662799895,-256.339307999238,20,0
4.75242134206928,-257.449001759291,20,0
4.77290605707094,-258.55869551003,20,0
4.79339077405166,-259.668389259838,20,0
4.81387549103238,-260.778083009645,20,0
4.83436021103989,-261.887776759453,20,0
4.85484493104741,-262.997470509261,20,0
4.87532965105493,-264.107164249755,20,0
4.8958143760683,-265.216857989319,20,0
4.9162990989862,-266.326551729813,20,0
4.93678382399958,-267.436245469376,20,0
4.95726855099201,-268.545939209871,20,0
4.97775327798445,-269.65563293919,20,0
4.99823800707236,-270.76532666944,20,0
5.01872273697518,-271.87502039969,20,0
5.03920746804215,-272.98471412994,20,0
5.05969220004045,-274.094407859258,20,0
5.08017693297006,-275.204101579264,20,0
5.10066166904289,-276.313795309514,20,0
5.12114640406799,-277.423489029519,20,0
5.11441690905485,-278.533288609236,20,0
5.10670961800497,-279.643091999926,20,0
5.09900231903885,-280.752895389684,20,0
5.09129501401912,-281.862698769197,20,0
5.09573061403353,-282.972577119246,20,0
5.10292138997465,-284.082472469658,20,0
5.11011216498446,-285.192367829382,20,0
5.11730293603614,-286.302263179794,20,0
5.13439670705702,-287.411996299401,20,0
5.15648340107873,-288.521647629328,20,0
5.17857009603176,-289.631298959255,20,0
5.20065679308027,-290.740950289182,20,0
5.23040491598658,-291.850303199142,20,0
5.26738086598925,-292.959374589846,20,0
5.30435682204552,-294.068445979618,20,0
5.34133278497029,-295.17751736939,20,0
5.38372896204237,-296.28625516966,20,0
5.43558300100267,-297.394410870038,20,0
5.48743704904337,-298.502566579729,20,0
5.53929110907484,-299.610722279176,20,0
5.594326570048,-300.718610169366,20,0
5.66104302601889,-301.825514730066,20,0
5.72775949607603,-302.932419289835,20,0
5.7944759799866,-304.039323839359,20,0
5.86213948205113,-305.14612718951,20,0
5.94369818305131,-306.251445509493,20,0
6.02525690197945,-307.356763839722,20,0
6.10681563906837,-308.462082159705,20,0
6.18837439606432,-309.567400469445,20,0
6.28346974705346,-310.67096401006,20,0
6.37984605098609,-311.774361489341,20,0
6.47622237703763,-312.877758969553,20,0
6.57259872707073,-313.981156449765,20,0
6.68026305304375,-315.08283278998,20,0
6.79142779204994,-316.183975409716,20,0
6.90259255899582,-317.285118019208,20,0
7.01375735097099,-318.386260629632,20,0
7.13396752299741,-319.48581654951,20,0
7.25988706899807,-320.584370949306,20,0
7.38580664701294,-321.682925350033,20,0
7.51172625704203,-322.781479749829,20,0
7.64445668703411,-323.878682429902,20,0
7.78509294707328,-324.974316059612,20,0
7.92572924203705,-326.069949699566,20,0
8.06636557297315,-327.165583329275,20,0
8.21158823103178,-328.260200419463,20,0
8.36689865600783,-329.352581609972,20,0
8.5222091190517,-330.444962789305,20,0
8.67751962307375,-331.537343969569,20,0
8.83520402701106,-332.629143639468,20,0
9.00514162296895,-333.717941689305,20,0
9.17507926397957,-334.806739729829,20,0
9.34501694806386,-335.895537769422,20,0
9.51513018005062,-336.984288699925,20,0
9.69964352902025,-338.069174000062,20,0
9.88415692606941,-339.154059299268,20,0
10.0686703689862,-340.238944599405,20,0
10.253183862078,-341.323829879984,20,0
10.4502103440464,-342.405060189776,20,0
10.6492436639965,-343.485704319552,20,0
10.8482770350529,-344.566348440014,20,0
11.0473104600096,-345.646992559545,20,0
11.2566323929932,-346.724386169575,20,0
11.4701254060492,-347.800461989827,20,0
11.6836184780113,-348.876537799835,20,0
11.8971116020111,-349.952613609843,20,0
12.118684406043,-351.025942459702,20,0
12.3465725070564,-352.097124209627,20,0
12.5744606690714,-353.168305959552,20,0
12.8023488910403,-354.23948768992,20,0
13.0361255840398,-355.308524519205,20,0
13.2783398090396,-356.374487929977,20,0
13.5205540980678,-357.440451329574,20,0
13.762768451008,-358.50641472917,20,0
14.0086996660102,-359.570933119394,20,0
14.2651667150203,-360.631355489604,20,0
14.5216338300379,-361.69177784957,20,0
14.7781010100152,-362.752200209536,20,0
15.0361350029707,-363.811974619515,20,0
15.3067772550276,-364.866534929723,20,0
15.5774195779813,-365.92109523993,20,0
15.8480619710172,-366.975655529648,20,0
16.1187044359976,-368.030215810053,20,0
16.4028801700333,-369.078840349801,20,0
16.6876157920342,-370.127219349146,20,0
16.9723514890065,-371.175598339178,20,0
17.2570872589713,-372.223977309652,20,0
17.5531689840136,-373.267092219554,20,0
17.8519117300166,-374.30897253938,20,0
18.1506545550656,-375.350852839649,20,0
18.4493974560173,-376.392733129673,20,0
18.7573220990598,-377.430117690004,20,0
19.0699815530097,-378.46518392954,20,0
19.3826410890324,-379.500250139274,20,0
19.6953007050324,-380.535316349938,20,0
20.0150028769858,-381.566750989296,20,0
20.3414844090585,-382.594689789228,20,0
20.6679660259979,-383.622628579847,20,0
20.9944477250101,-384.650567339733,20,0
21.3258597330423,-385.675833659247,20,0
21.6660645289812,-386.696333839558,20,0
22.0062694110675,-387.71683399938,20,0
22.3464743810473,-388.737334159203,20,0
22.6895262399921,-389.756214929745,20,0
23.0433513299795,-390.768967559561,20,0
23.3971765070455,-391.78172016982,20,0
23.751001777011,-392.794472769834,20,0
24.1056212210096,-393.806752049364,20,0
24.472959509003,-394.811450529844,20,0
24.8402978919912,-395.816148989834,20,0
25.207636367064,-396.820847449824,20,0
25.5749749350362,-397.825545869768,20,0
25.9544891660335,-398.822650729679,20,0
26.3352295670193,-399.81899089925,20,0
26.7159700620687,-400.815331049263,20,0
27.0967106539756,-401.811671179719,20,0
27.4875258950051,-402.801444859244,20,0
27.8815530709689,-403.789125110023,20,0
28.2755803440232,-404.776805339381,20,0
28.6696077180095,-405.764485539869,20,0
29.1207677189959,-406.707875899971,20,0
29.6087618530728,-407.622712039389,20,0
30.0967560990248,-408.537548159249,20,0
30.5847504610429,-409.452384249307,20,0
31.0727449370315,-410.367220299318,20,0
31.5683340390679,-411.275148279965,20,0
32.0682259619934,-412.17916243989,20,0
32.5681180000538,-413.083176570013,20,0
33.0680101549951,-413.987190669403,20,0
33.5679024250712,-414.891204729676,20,0
34.0756535039982,-415.78780754935,20,0
34.587298596045,-416.680738159455,20,0
35.0989438040415,-417.573668739759,20,0
35.6105891290354,-418.466599289328,20,0
36.1222345720744,-419.359529799782,20,0
36.6419918560423,-420.244532259181,20,0
37.1652420930332,-421.126120959409,20,0
37.6884924470214,-422.007709629834,20,0
38.2117429199861,-422.889298259281,20,0
38.7349935100647,-423.770886849612,20,0
39.266597548034,-424.644017319195,20,0
39.8013015469769,-425.514009029605,20,0
40.3360056660604,-426.384000699967,20,0
40.8707099030726,-427.253992339596,20,0
41.4054142599925,-428.123983939178,20,0
41.9487019639928,-428.984974399209,20,0
42.4947050299961,-429.843117399141,20,0
43.0407082170714,-430.701260359958,20,0
43.5867115240544,-431.559403269552,20,0
44.1327149500139,-432.417546149343,20,0
44.6875196560286,-433.266132329591,20,0
45.244663821999,-434.112178309821,20,0
45.8018081099726,-434.958224250004,20,0
46.3589525179705,-435.804270159453,20,0
46.9160970450612,-436.650316019543,20,0
47.482248557033,-437.486237419769,20,0
48.0503726319876,-438.319941589609,20,0
48.618496828014,-439.153645729646,20,0
49.1866211469751,-439.987349819392,20,0
49.7547455870081,-440.821053870022,20,0
50.332070228993,-441.644053879194,20,0
50.9110098420642,-442.465175019577,20,0
51.4899495780701,-443.286296119913,20,0
52.0688894360792,-444.107417179272,20,0
52.6478294180706,-444.92853818927,20,0
53.2361500910483,-445.738364160061,20,0
53.8257377470145,-446.546664679423,20,0
54.4153255230049,-447.35496515967,20,0
55.0049134220462,-448.163265599869,20,0
55.5945014429744,-448.971565989777,20,0
56.1936376789818,-449.767969300039,20,0
56.793702792027,-450.563215329312,20,0
57.3937680280069,-451.358461309224,20,0
57.9938333870377,-452.153707250021,20,0
58.5938988680718,-452.948953139596,20,0
59.2036668800283,-453.731689289212,20,0
59.8140358380042,-454.513650720008,20,0
60.4244049179833,-455.295612109825,20,0
61.0347741220612,-456.077573449351,20,0
61.6451434480259,-456.859534749761,20,0
62.2653561909683,-457.628363399766,20,0
62.8858523970703,-458.396813989617,20,0
63.5063487259904,-459.165264529176,20,0
64.1268451780779,-459.933715019375,20,0
64.7473651750479,-460.702133129351,20,0
65.3778089790139,-461.456850569695,20,0
66.008252906031,-462.211567959748,20,0
66.6386969550513,-462.966285309754,20,0
67.2691411300329,-463.721002599224,20,0
67.8999046230456,-464.475263789296,20,0
68.5401137430454,-465.216029669158,20,0
69.1803229850484,-465.95679549966,20,0
69.820532349986,-466.697561269626,20,0
70.4607418370433,-467.438326999545,20,0
71.1015551760793,-468.178199899383,20,0
71.7513443770586,-468.904799879529,20,0
72.4011337020202,-469.631399799138,20,0
73.050923147006,-470.357999679633,20,0
73.7007127170218,-471.084599489346,20,0
74.3513791710138,-471.809857159853,20,0
75.0105604480486,-472.522080999799,20,0
75.6697418490658,-473.234304789454,20,0
76.3289233699907,-473.946528519504,20,0
76.9881050150143,-474.658752189949,20,0
77.6484248359921,-475.369172140025,20,0
78.3168074650457,-476.06681376975,20,0
78.985190219013,-476.764455329627,20,0
79.6535730920732,-477.462096839212,20,0
80.3219560850412,-478.159738299437,20,0
80.9917265679687,-478.855102599599,20,0
81.6691171650309,-479.537960149348,20,0
82.3465078800218,-480.220817639493,20,0
83.0238987180637,-480.903675070033,20,0
83.7012896740344,-481.586532440037,20,0
84.3803052160656,-482.266627789475,20,0
85.0665077830199,-482.934503679164,20,0
85.7527104690671,-483.602379509248,20,0
86.4389132739743,-484.270255279727,20,0
87.1251161979744,-484.938130989671,20,0
87.8131683680695,-485.602748739533,20,0
88.5079843610292,-486.255449729972,20,0
89.2028004700551,-486.90815064963,20,0
89.8976166980574,-487.560851519927,20,0
90.5924330450362,-488.213552319445,20,0
91.2893106390257,-488.862488579936,20,0
91.9925390189746,-489.499825799838,20,0
92.6957675140584,-490.137162969448,20,0
93.3989961260231,-490.774500069209,20,0
94.1022248549853,-491.411837109365,20,0
94.8077139710076,-492.044892779551,20,0
95.5191512620076,-492.666681839153,20,0
96.2305886710528,-493.28847083915,20,0
96.9420261919731,-493.910259769298,20,0
97.6534638300072,-494.532048629597,20,0
98.367347921012,-495.149029499851,20,0
99.0867882770253,-495.755090469494,20,0
99.806228746078,-496.361151379533,20,0
100.525669330033,-496.967212229967,20,0
101.245110025979,-497.573273009621,20,0
101.967169977026,-498.173989770003,20,0
102.694405231043,-498.764147299342,20,0
103.421640596003,-499.354304770008,20,0
104.148876074003,-499.944462169893,20,0
104.876111663063,-500.534619499929,20,0
105.606125851977,-501.118887839839,20,0
106.340945580974,-501.692971179262,20,0
107.075765419053,-502.267054439522,20,0
107.810585370054,-502.841137629934,20,0
108.545405430021,-503.415220749564,20,0
109.283149798051,-503.982861409895,20,0
110.025341383065,-504.54070442915,20,0
110.767533077043,-505.098547369242,20,0
111.509724882082,-505.656390249729,20,0
112.251916792011,-506.214233049192,20,0
112.997164912056,-506.765071840026,20,0
113.74651360407,-507.306513139978,20,0
114.495862404001,-507.847954359837,20,0
115.245211308007,-508.389395509847,20,0
115.994560320047,-508.930836590007,20,0
116.747083463008,-509.464704480022,20,0
117.503372438019,-509.989587379619,20,0
118.25966151699,-510.514470219612,20,0
119.015950702014,-511.039352979511,20,0
119.772239989019,-511.564235669561,20,0
120.531807198073,-512.080968819559,20,0
121.294817624032,-512.589141469449,20,0
122.05782815197,-513.097314039245,20,0
122.820838782005,-513.605486539193,20,0
123.583849512972,-514.113658969291,20,0
124.350227674004,-514.613098809496,20,0
125.119738774025,-515.104414159432,20,0
125.88924997102,-515.595729429275,20,0
126.658761271043,-516.087044629268,20,0
127.428272666992,-516.578359749168,20,0
128.201226575067,-517.060352989472,20,0
128.977015687968,-517.534668879584,20,0
129.752804897027,-518.008984689601,20,0
130.52859420504,-518.483300429769,20,0
131.304383608047,-518.957616079599,20,0
132.081202564994,-519.429063289426,20,0
132.858771056985,-519.898422259837,20,0
133.636339646997,-520.367781149223,20,0
134.413908332004,-520.837139969692,20,0
135.191477115033,-521.306498699822,20,0
135.969045991078,-521.775857359171,20,0
136.75066100806,-522.233606609516,20,0
137.534294186975,-522.685565319844,20,0
138.31792746298,-523.137523959391,20,0
139.101560828974,-523.589482509531,20,0
139.885194289032,-524.041440979578,20,0
140.668827843037,-524.493399379775,20,0
141.456868399051,-524.932106969878,20,0
142.246333571034,-525.366531219333,20,0
143.035798832076,-525.800955389626,20,0
143.825264184037,-526.235379469581,20,0
144.614729625057,-526.669803479686,20,0
145.404195158044,-527.104227399454,20,0
146.198385908967,-527.523739779368,20,0
146.993448641035,-527.94050056953,20,0
147.788511459017,-528.357261269353,20,0
148.583574366057,-528.774021899328,20,0
149.378637360991,-529.190782439895,20,0
150.173700443003,-529.607542899437,20,0
150.97376391408,-530.007713119499,20,0
151.774188113981,-530.406686689705,20,0
152.574612398981,-530.805660179816,20,0
153.375036769081,-531.204633589834,20,0
154.175461223,-531.603606909513,20,0
154.975994541077,-532.002199979499,20,0
155.781542445067,-532.383267949335,20,0
156.587090429035,-532.764335840009,20,0
157.392638494028,-533.145403649658,20,0
158.198186640977,-533.5264713699,20,0
159.00373486802,-533.907539010048,20,0
159.80981914897,-534.286629259586,20,0
160.620251629967,-534.649678399786,20,0
161.430684190011,-535.012727449648,20,0
162.241116828052,-535.375776409172,20,0
163.051549543976,-535.738825289533,20,0
163.861982338014,-536.1018740898,20,0
164.673335744999,-536.461329409853,20,0
165.488412149018,-536.806251899339,20,0
166.303488626028,-537.151174309664,20,0
167.118565177079,-537.496096629649,20,0
167.933641805081,-537.841018869542,20,0
168.748718505027,-538.185941020027,20,0
169.565057388041,-538.525636069477,20,0
170.384535675054,-538.85232950002,20,0
171.204014030984,-539.179022849537,20,0
172.023492458975,-539.505716099404,20,0
172.842970957048,-539.832409269176,20,0
173.662449527066,-540.159102359787,20,0
174.483488518978,-540.478918609209,20,0
175.307125339983,-540.787285969593,20,0
176.130762230023,-541.095653239638,20,0
176.954399187001,-541.404020429589,20,0
177.778036211967,-541.712387519889,20,0
178.601673303987,-542.020754539408,20,0
179.427125412971,-542.320580339991,20,0
180.254676189972,-542.610530059785,20,0
181.082227031002,-542.900479699485,20,0
181.909777935012,-543.190429239534,20,0
182.737328903982,-543.480378699489,20,0
183.564879936981,-543.770328059793,20,0
184.394456650014,-544.050058669411,20,0
185.225675637019,-544.321504659951,20,0
186.056894685025,-544.592950549908,20,0
186.888113792986,-544.864396359772,20,0
187.719332961016,-545.135842079297,20,0
188.55055219098,-545.407287709415,20,0
189.383963566972,-545.666825289838,20,0
190.218603932066,-545.919686939567,20,0
191.053244353039,-546.17254849989,20,0
191.887884829077,-546.425409959629,20,0
192.722525364021,-546.678271339275,20,0
193.557165955077,-546.931132629514,20,0
194.394120733021,-547.170386349782,20,0
195.231934622978,-547.404588569887,20,0
196.06974856602,-547.638790699653,20,0
196.907562560984,-547.872992740013,20,0
197.745376609033,-548.107194699347,20,0
198.58319071203,-548.341396549717,20,0
199.423396400991,-548.560282569379,20,0
200.264135022997,-548.775755819865,20,0
201.104873694014,-548.991228980012,20,0
201.945612414042,-549.206702049822,20,0
202.78635118308,-549.422175039537,20,0
203.627090002061,-549.637647919357,20,0
204.470252986997,-549.836089409888,20,0
205.313666679081,-550.032769709826,20,0
206.157080415054,-550.22944992967,20,0
207.000494197011,-550.426130049862,20,0
207.84390802402,-550.622810069472,20,0
208.687321897014,-550.819490009919,20,0
209.533147535985,-550.997417219915,20,0
210.378985840012,-551.175246159546,20,0
211.224824185018,-551.353075020015,20,0
212.070662572049,-551.530903789215,20,0
212.916501000058,-551.708732459694,20,0
213.762520489981,-551.884986399673,20,0
214.610532192979,-552.043911289424,20,0
215.458543932065,-552.202836079523,20,0
216.306555708987,-552.361760779284,20,0
217.154567523045,-552.520685379393,20,0
218.002579372027,-552.679609889165,20,0
218.850921362988,-552.835278499872,20,0
219.700854680035,-552.975252029486,20,0
220.550788030028,-553.115225479938,20,0
221.400721415062,-553.255198819563,20,0
222.250654831994,-553.395172069781,20,0
223.100588281057,-553.53514522966,20,0
223.950956225977,-553.67017441988,20,0
224.802558765048,-553.791155039333,20,0
225.65416133299,-553.912135569379,20,0
226.505763928057,-554.033115999773,20,0
227.357366553973,-554.154096339829,20,0
228.208969208063,-554.275076579303,20,0
229.061065869057,-554.389419389889,20,0
229.914084739052,-554.491371179931,20,0
230.767103631981,-554.59332286939,20,0
231.620122553082,-554.695274459198,20,0
232.473141497001,-554.797225959599,20,0
233.326160465018,-554.899177359417,20,0
234.179688006057,-554.992793989368,20,0
235.033869895036,-555.075686659664,20,0
235.888051806018,-555.158579229377,20,0
236.742233735975,-555.241471709684,20,0
237.596415687003,-555.324364099652,20,0
238.450597658055,-555.407256379724,20,0
239.305257754051,-555.480114179663,20,0
240.160349006066,-555.543923120014,20,0
241.015440275078,-555.607731959783,20,0
241.87053156097,-555.671540719457,20,0
242.725622861995,-555.735349369235,20,0
243.580714180018,-555.799157929607,20,0
244.43620811007,-555.851231389679,20,0
245.291954800021,-555.895937659778,20,0
246.147701499984,-555.940643829294,20,0
247.003448212985,-555.985349909402,20,0
247.859194937046,-556.03005588986,20,0
248.714941674029,-556.074761769734,20,0
249.570970433066,-556.10603258945,20,0
250.427118435968,-556.131622899324,20,0
251.283266448067,-556.15721311979,20,0
252.139414465055,-556.182803249918,20,0
252.995562492055,-556.208393279463,20,0
253.851710526971,-556.233983209357,20,0
254.707974920049,-556.244440249167,20,0
255.564269997063,-556.250907019712,20,0
256.420565076056,-556.257373689674,20,0
257.276860160055,-556.263840259984,20,0
258.133155248011,-556.270306739956,20,0
258.989450338995,-556.27677312959,20,0
259.84565108805,-556.266412439756,20,0
260.701838953071,-556.253753729165,20,0
261.558026817976,-556.241094929166,20,0
262.414214681019,-556.228436039761,20,0
263.270402544062,-556.215777049772,20,0
264.126590406988,-556.203117959201,20,0
264.982736806967,-556.187357279472,20,0
265.83888185001,-556.171495139599,20,0
266.695026891073,-556.155632909387,20,0
267.551171930972,-556.13977056928,20,0
268.407316970057,-556.123908139765,20,0
269.263462007977,-556.108045619912,20,0
270.119607042987,-556.092182999477,20,0
270.975752077065,-556.076320289634,20,0
271.831897109048,-556.060457479209,20,0
272.688042139984,-556.044594570063,20,0
273.544187169056,-556.028731569648,20,0
274.40033219906,-556.012868479826,20,0
275.25647722499,-555.997005279176,20,0
276.112622249057,-555.981141990051,20,0
276.968767272076,-555.965278609656,20,0
277.824912292999,-555.949415129609,20,0
