x_m, y_m, vx_mps, ax_mps2
-93.041425897972,-601.563559800386,20,0
-92.211513560963,-602.121453620028,20,0
-91.376475272001,-602.671578210313,20,0
-90.537059272988,-603.21506765997,20,0
-89.697643273975,-603.758557110093,20,0
-88.858227274031,-604.302046549972,20,0
-88.014966940041,-604.839484630152,20,0
-87.166297262068,-605.368407859932,20,0
-86.317627583979,-605.897331079934,20,0
-85.468957907054,-606.426254310179,20,0
-84.617664354038,-606.950885400176,20,0
-83.759993735002,-607.465084880125,20,0
-82.902323117014,-607.979284370318,20,0
-82.044652499025,-608.493483850267,20,0
-81.185516271973,-609.005190209951,20,0
-80.319100133027,-609.504512830172,20,0
-79.452683993033,-610.003835440147,20,0
-78.58626785397,-610.503158060368,20,0
-77.719481179956,-611.001824710052,20,0
-76.84457754204,-611.486121749971,20,0
-75.969673904008,-611.970418790355,20,0
-75.094770267023,-612.454715830274,20,0
-74.219866628991,-612.939012870192,20,0
-73.337396429036,-613.409357809927,20,0
-72.45426584396,-613.878485050052,20,0
-71.571135260048,-614.347612299956,20,0
-70.688004674972,-614.816739540081,20,0
-69.798536368995,-615.273683450185,20,0
-68.907441838993,-615.727501190267,20,0
-68.016347308061,-616.18131893035,20,0
-67.125252778059,-616.635136660188,20,0
-66.228985773981,-617.078577530104,20,0
-65.330192671041,-617.516950610094,20,0
-64.431399567052,-617.955323690083,20,0
-63.532606463995,-618.393696770072,20,0
-62.629741617012,-618.823535460047,20,0
-61.723517606034,-619.246333340183,20,0
-60.817293595057,-619.669131210074,20,0
-59.91106958501,-620.091929079965,20,0
-59.001809156034,-620.508069380186,20,0
-58.088424116955,-620.915166130289,20,0
-57.175039077061,-621.322262890171,20,0
-56.26165403705,-621.729359640274,20,0
-55.346201656037,-622.131708230357,20,0
-54.425927598029,-622.522982640192,20,0
-53.505653540021,-622.914257040247,20,0
-52.585379482014,-623.305531440303,20,0
-51.663940099999,-623.693997970316,20,0
-50.737051086966,-624.069333500229,20,0
-49.810162074049,-624.444669030141,20,0
-48.883273061015,-624.820004550274,20,0
-47.956052917055,-625.19450163003,20,0
-47.022824981017,-625.553786500357,20,0
-46.089597044978,-625.913071370218,20,0
-45.156369108008,-626.272356240079,20,0
-44.223141171969,-626.631641120184,20,0
-43.284286745009,-626.975926680024,20,0
-42.344997807056,-627.319053899962,20,0
-41.405708868056,-627.662181120366,20,0
-40.466419929056,-628.005308340303,20,0
-39.522480629966,-628.335356420372,20,0
-38.577410414,-628.66222381033,20,0
-37.632340198033,-628.989091190044,20,0
-36.687269982998,-629.315958580002,20,0
-35.738457377068,-629.631695630029,20,0
-34.787887330981,-629.942205840256,20,0
-33.837317285011,-630.252716040239,20,0
-32.886747239041,-630.56322625,20,0
-31.933273926959,-630.864581760019,20,0
-30.977487136027,-631.158642310183,20,0
-30.021700344979,-631.452702870127,20,0
-29.065913554048,-631.746763420291,20,0
-28.103900157963,-632.018468980212,20,0
-27.133719948004,-632.260853710118,20,0
-26.163539738045,-632.50323845027,20,0
-25.193359527969,-632.745623180177,20,0
-24.222923591965,-632.986945320386,20,0
-23.248694353038,-633.212505490053,20,0
-22.274465113063,-633.438065660186,20,0
-21.300235874019,-633.663625830319,20,0
-20.326006634975,-633.889185990207,20,0
-19.349170912988,-634.103027860168,20,0
-18.371184388059,-634.311695910059,20,0
-17.393197861965,-634.520363970194,20,0
-16.415211337036,-634.729032020084,20,0
-15.436101402039,-634.932202190161,20,0
-14.454650458996,-635.123915640171,20,0
-13.473199516069,-635.315629090182,20,0
-12.491748573025,-635.507342540193,20,0
-11.51029763103,-635.699055990204,20,0
-10.525819396018,-635.874525899999,20,0
-9.54119794198701,-636.049227340147,20,0
-8.55657648795699,-636.22392877005,20,0
-7.57195503404299,-636.398630210198,20,0
-6.585650215973,-636.563342450186,20,0
-5.598153105005,-636.720979560166,20,0
-4.61065599496899,-636.878616670146,20,0
-3.62315888504901,-637.036253780126,20,0
-2.63510466006099,-637.190195800271,20,0
-1.64502761105499,-637.330721369944,20,0
-0.654950561002011,-637.471246940084,20,0
0.335126488003993,-637.611772510223,20,0
1.32520353794101,-637.752298080362,20,0
2.317213522038,-637.878303159959,20,0
3.30957402195801,-638.00167511031,20,0
4.30193452094701,-638.125047060195,20,0
5.29429502098401,-638.248419020325,20,0
6.28760308295099,-638.363590140361,20,0
7.281949858996,-638.469771530013,20,0
8.27629663597401,-638.575952920131,20,0
9.27064341295102,-638.682134310249,20,0
10.26517189201,-638.786462380085,20,0
11.261207178003,-638.875421420205,20,0
12.257242463995,-638.964380450081,20,0
13.253277749988,-639.053339479957,20,0
14.24931303598,-639.142298510298,20,0
15.246374548995,-639.218524880241,20,0
16.243800070021,-639.290234910324,20,0
17.241225591978,-639.361944939941,20,0
18.238651113934,-639.433654970024,20,0
19.236479116022,-639.498996959999,20,0
20.234996182961,-639.553436520044,20,0
21.233513250947,-639.607876070309,20,0
22.232030318934,-639.662315630354,20,0
23.230547387037,-639.716755189933,20,0
24.229856414022,-639.753920400049,20,0
25.229166010977,-639.791073170025,20,0
26.228475607932,-639.828225960023,20,0
27.227785205003,-639.865378740243,20,0
28.22740548593,-639.891636640299,20,0
29.227208358003,-639.911491520237,20,0
30.227011231007,-639.931346400175,20,0
31.226814104012,-639.951201280113,20,0
32.226667459938,-639.966550330166,20,0
33.226664206013,-639.969101360068,20,0
34.226660951972,-639.97165238997,20,0
35.226657697931,-639.974203420337,20,0
36.226654444007,-639.976754450239,20,0
37.226557118004,-639.963887910358,20,0
38.226448277943,-639.949134330265,20,0
39.226339437999,-639.934380750172,20,0
40.226230597939,-639.919627170078,20,0
41.225910539972,-639.895851400215,20,0
42.225396684953,-639.863797619939,20,0
43.224882830982,-639.831743850373,20,0
44.224368977012,-639.799690070096,20,0
45.223748020013,-639.765007010195,20,0
46.222529844963,-639.715662640054,20,0
47.221311668982,-639.666318260133,20,0
48.220093493932,-639.616973889991,20,0
49.218875317951,-639.567629520315,20,0
50.216871846933,-639.504764730111,20,0
51.214650255046,-639.438144539948,20,0
52.212428661995,-639.371524350252,20,0
53.210207069992,-639.30490416009,20,0
54.207447431982,-639.231154229957,20,0
55.203923627036,-639.147278170101,20,0
56.200399821042,-639.063402110245,20,0
57.19687601598,-638.979526049923,20,0
58.193282208988,-638.894896420184,20,0
59.188157786034,-638.793789610267,20,0
60.183033362031,-638.692682800349,20,0
61.177908938961,-638.591575989965,20,0
62.172784516006,-638.490469180047,20,0
63.166379921022,-638.377764250152,20,0
64.159356952994,-638.259456960019,20,0
65.152333986015,-638.14114968013,20,0
66.145311019035,-638.022842400241,20,0
67.137618634967,-637.899302389938,20,0
68.128399765003,-637.763830060139,20,0
69.119180895971,-637.628357740119,20,0
70.109962026938,-637.49288541032,20,0
71.100743156975,-637.357413080055,20,0
72.089192696033,-637.20592244016,20,0
73.077481225017,-637.053325640038,20,0
74.065769754001,-636.900728840381,20,0
75.054058281938,-636.748132040258,20,0
76.040768597043,-636.585869309958,20,0
77.026268569986,-636.416193719953,20,0
78.011768543045,-636.246518140193,20,0
78.997268515989,-636.076842559967,20,0
79.982162490953,-635.903820679989,20,0
80.964578790008,-635.717117120046,20,0
81.946995088947,-635.530413580127,20,0
82.929411388003,-635.343710029963,20,0
83.911827686942,-635.157006480265,20,0
84.89145023597,-634.956265770364,20,0
85.870488664951,-634.752590160351,20,0
86.849527094979,-634.548914550338,20,0
87.828565525008,-634.345238940324,20,0
88.805923964945,-634.133824300021,20,0
89.781291341992,-633.913237629924,20,0
90.756658719038,-633.692650960292,20,0
91.732026095968,-633.472064279951,20,0
92.707043971983,-633.249992080033,20,0
93.678448210936,-633.01256040018,20,0
94.649852450937,-632.775128720328,20,0
95.621256690938,-632.53769704001,20,0
96.592660930939,-632.300265360158,20,0
97.561007604935,-632.050777520053,20,0
98.52815781103,-631.796571929939,20,0
99.495308015962,-631.542366350069,20,0
100.462458221009,-631.288160759955,20,0
101.428021320026,-631.028122609947,20,0
102.390627866961,-630.757219250314,20,0
103.353234414943,-630.486315879971,20,0
104.315840961994,-630.215412510093,20,0
105.278447509045,-629.944509140216,20,0
106.236319459044,-629.657323800027,20,0
107.19409408595,-629.369803780224,20,0
108.151868712041,-629.082283750176,20,0
109.109643338016,-628.794763730373,20,0
110.064293412026,-628.497153200209,20,0
111.016949301004,-628.193102620076,20,0
111.969605191029,-627.889052039943,20,0
112.922261080007,-627.585001460276,20,0
113.873614754994,-627.276989430189,20,0
114.820866624942,-626.956499340013,20,0
115.768118493958,-626.636009250302,20,0
116.715370364022,-626.31551917037,20,0
117.662622233038,-625.995029080193,20,0
118.60491712601,-625.660295150243,20,0
119.546481310972,-625.323461530264,20,0
120.488045495935,-624.986627910286,20,0
121.429609681014,-624.649794300087,20,0
122.368176596938,-624.304805479944,20,0
123.30377113598,-623.951729210093,20,0
124.239365675021,-623.598652929999,20,0
125.174960213015,-623.24557665037,20,0
126.109725766932,-622.890359940007,20,0
127.039070485044,-622.521146730054,20,0
127.96841520397,-622.151933520101,20,0
128.897759923013,-621.782720310148,20,0
129.82710464194,-621.413507109973,20,0
130.751467110007,-621.032062600367,20,0
131.674283706001,-620.646823029965,20,0
132.597100303043,-620.261583460029,20,0
133.519916899968,-619.876343880314,20,0
134.440054203035,-619.484839280136,20,0
135.356066329987,-619.083688700106,20,0
136.27207845694,-618.68253813032,20,0
137.18809058494,-618.28138755029,20,0
138.103930615005,-617.879853080027,20,0
139.012863963028,-617.462911630049,20,0
139.921797310934,-617.045970190316,20,0
140.830730658956,-616.629028740339,20,0
141.739664005931,-616.21208730014,20,0
142.64378343802,-615.784886670299,20,0
143.54536581703,-615.352279209997,20,0
144.446948194993,-614.919671750162,20,0
145.348530574004,-614.487064290326,20,0
146.247937740991,-614.050022340379,20,0
147.14189916302,-613.601878410205,20,0
148.035860582954,-613.153734490275,20,0
148.929822004983,-612.705590560101,20,0
149.823783425964,-612.257446640171,20,0
150.710518975044,-611.795194520149,20,0
151.596591731999,-611.331648330204,20,0
152.482664488955,-610.868102150038,20,0
153.368737246958,-610.404555960093,20,0
154.250353525975,-609.932667710353,20,0
155.128272274975,-609.453858070075,20,0
156.006191023975,-608.975048430264,20,0
156.884109772975,-608.496238789987,20,0
157.760537929018,-608.014751459937,20,0
158.630039767945,-607.520821759943,20,0
159.499541606987,-607.026892059948,20,0
160.36904344603,-606.532962350175,20,0
161.238545284956,-606.03903265018,20,0
162.101038894034,-605.533010660205,20,0
162.961863441044,-605.02410881035,20,0
163.822687987937,-604.515206950251,20,0
164.683512534947,-604.006305090152,20,0
165.540421657032,-603.490909100044,20,0
166.392311129021,-602.967187480069,20,0
167.24420060101,-602.443465870339,20,0
168.096090072999,-601.919744260143,20,0
168.947347581038,-601.395014350302,20,0
169.790046870942,-600.856629810296,20,0
170.632746160962,-600.318245280068,20,0
171.475445449935,-599.779860740062,20,0
172.318144739955,-599.2414762103,20,0
173.154240656994,-598.692950319964,20,0
173.987497407943,-598.140064090025,20,0
174.820754159941,-597.587177860085,20,0
175.654010911938,-597.034291620366,20,0
176.484070459963,-596.476676210295,20,0
177.307635145961,-595.909453850239,20,0
178.131199831958,-595.342231490183,20,0
178.954764517956,-594.775009130128,20,0
179.778329203953,-594.207786760293,20,0
180.592348422041,-593.626958620269,20,0
181.405974416994,-593.045569990296,20,0
182.219600412995,-592.464181360323,20,0
183.033226407948,-591.88279273035,20,0
183.815386794042,-591.261166309938,20,0
184.575770752971,-590.611692490056,20,0
185.336154710967,-589.962218679953,20,0
186.096538670012,-589.312744870316,20,0
186.856922628009,-588.663271049969,20,0
187.617306586006,-588.013797240332,20,0
188.377690544003,-587.364323419984,20,0
189.138074502931,-586.714849610347,20,0
189.898458461045,-586.06537579,20,0
190.658842419042,-585.415901980363,20,0
191.41922637797,-584.766428160015,20,0
192.179610335967,-584.116954350378,20,0
192.939994293964,-583.467480530031,20,0
193.700378253009,-582.818006719928,20,0
194.460762211006,-582.168532900046,20,0
195.221146169934,-581.519059089944,20,0
195.981530127931,-580.869585280306,20,0
196.741914086044,-580.220111459959,20,0
197.502298044973,-579.570637650322,20,0
198.262682002969,-578.921163829975,20,0
199.023065960966,-578.271690020338,20,0
199.783449920011,-577.62221619999,20,0
200.543833878008,-576.972742390353,20,0
201.304217836005,-576.323268570006,20,0
202.064601794933,-575.673794760369,20,0
202.82498575293,-575.024320940021,20,0
203.585369711044,-574.374847130384,20,0
204.345753669972,-573.725373310037,20,0
205.106137627969,-573.075899499934,20,0
205.866521585966,-572.426425680052,20,0
206.626905545011,-571.776951869949,20,0
207.387289503008,-571.127478060312,20,0
208.147673461936,-570.478004239965,20,0
208.908057419933,-569.828530430328,20,0
209.668441378046,-569.179056609981,20,0
210.428825336975,-568.529582800343,20,0
211.189209294972,-567.880108979996,20,0
211.949593252968,-567.230635170359,20,0
212.709977212013,-566.581161350012,20,0
213.47036117001,-565.931687540374,20,0
214.230745128007,-565.282213720027,20,0
214.991129086935,-564.632739909924,20,0
215.751513044932,-563.983266100287,20,0
216.511897003046,-563.33379227994,20,0
217.272280961974,-562.684318470303,20,0
218.032664919971,-562.034844649955,20,0
218.793048879016,-561.385370840318,20,0
219.553432837013,-560.735897019971,20,0
220.31381679501,-560.086423210334,20,0
221.074200753938,-559.436949389986,20,0
221.834584711935,-558.787475580349,20,0
222.594968669932,-558.138001760002,20,0
223.355352628976,-557.488527950365,20,0
224.115736586974,-556.839054130018,20,0
224.87612054497,-556.18958032038,20,0
225.636504504015,-555.540106500033,20,0
226.396888462012,-554.89063268993,20,0
227.157272420009,-554.241158880293,20,0
227.917656378937,-553.591685059946,20,0
228.678040336934,-552.942211250309,20,0
229.438424294931,-552.292737429961,20,0
230.198808253976,-551.643263620324,20,0
230.959192211973,-550.993789799977,20,0
231.71957616997,-550.34431599034,20,0
232.479960129015,-549.694842169992,20,0
233.240344087012,-549.045368360355,20,0
234.00072804594,-548.395894540008,20,0
234.761112003937,-547.746420730371,20,0
235.521495961934,-547.096946910023,20,0
236.281879920979,-546.447473100386,20,0
237.042263878975,-545.797999290284,20,0
237.802647836972,-545.148525469936,20,0
238.563031796017,-544.499051660299,20,0
239.323415754014,-543.849577839952,20,0
240.083799712011,-543.200104030315,20,0
240.844183670939,-542.550630209967,20,0
241.604567628936,-541.90115640033,20,0
242.364951586933,-541.251682579983,20,0
243.125335545978,-540.602208770346,20,0
243.885719503975,-539.952734960243,20,0
244.646103461972,-539.303261140361,20,0
245.406487421017,-538.653787320014,20,0
246.166871379014,-538.004313510377,20,0
246.927255337942,-537.354839700274,20,0
247.687639295939,-536.705365879927,20,0
248.448023253936,-536.055892070289,20,0
249.208407212981,-535.406418249942,20,0
249.968791170977,-534.756944440305,20,0
250.729175128974,-534.107470619958,20,0
251.489559088019,-533.457996810321,20,0
252.249943046016,-532.808522989973,20,0
253.010327004013,-532.159049180336,20,0
253.770710962941,-531.509575359989,20,0
254.531094920938,-530.860101550352,20,0
255.291478878935,-530.210627730004,20,0
256.05186283798,-529.561153920367,20,0
256.812246795977,-528.911680110264,20,0
257.572630755022,-528.262206290383,20,0
258.333014713019,-527.61273248028,20,0
259.093398671016,-526.963258659933,20,0
259.853782629944,-526.313784850295,20,0
260.614166587941,-525.664311029948,20,0
261.374550545938,-525.014837220311,20,0
262.134934504983,-524.365363399964,20,0
262.895318462979,-523.715889590326,20,0
263.655702420976,-523.066415769979,20,0
264.416086380021,-522.416941960342,20,0
265.176470338018,-521.767468150239,20,0
265.936854296015,-521.117994330358,20,0
266.697238254943,-520.46852051001,20,0
267.45762221294,-519.819046700373,20,0
268.218006170937,-519.16957289027,20,0
268.978390129982,-518.520099069923,20,0
269.738774087979,-517.870625260286,20,0
270.499158047024,-517.221151439938,20,0
271.259542005021,-516.571677630301,20,0
272.019925963018,-515.922203809954,20,0
272.780309921946,-515.272730000317,20,0
273.540693879943,-514.623256179969,20,0
274.30107783794,-513.973782370332,20,0
275.061461796985,-513.324308549985,20,0
275.821845754981,-512.674834740348,20,0
276.582229712978,-512.025360930245,20,0
277.342613672023,-511.375887110363,20,0
278.10299763002,-510.726413300261,20,0
278.863381588017,-510.076939480379,20,0
279.623765546945,-509.427465670276,20,0
280.384149504942,-508.777991849929,20,0
281.144533462939,-508.128518040292,20,0
281.904917421984,-507.479044219944,20,0
282.665301379981,-506.829570410307,20,0
283.425685339026,-506.18009658996,20,0
284.186069297023,-505.530622780323,20,0
284.94645325502,-504.881148959975,20,0
285.706837213948,-504.231675150338,20,0
286.467221171945,-503.582201340236,20,0
287.227605129942,-502.932727520354,20,0
287.987989088986,-502.283253710251,20,0
288.748373046983,-501.633779890369,20,0
289.50875700498,-500.984306080267,20,0
290.269140964025,-500.334832260385,20,0
291.029524922022,-499.685358450282,20,0
291.789908880019,-499.035884629935,20,0
292.550292838947,-498.386410820298,20,0
293.310676796944,-497.73693699995,20,0
294.071060754941,-497.087463190313,20,0
294.831444713986,-496.437989369966,20,0
295.591828671983,-495.788515560329,20,0
296.352212631028,-495.139041750226,20,0
297.112596589025,-494.489567930344,20,0
297.872980547022,-493.840094120241,20,0
298.63336450595,-493.19062030036,20,0
299.393748463947,-492.541146490257,20,0
300.154132421944,-491.891672670375,20,0
300.914516380988,-491.242198860273,20,0
301.674900338985,-490.592725039925,20,0
302.435284296982,-489.943251230288,20,0
303.195668256027,-489.293777409941,20,0
303.956052214024,-488.644303600304,20,0
304.716436172021,-487.994829779956,20,0
305.475342429942,-487.343631890136,20,0
306.23350577103,-486.691567210015,20,0
306.991669112002,-486.039502530358,20,0
307.749832452974,-485.387437850237,20,0
308.507995793946,-484.735373160336,20,0
309.266159135034,-484.083308480214,20,0
310.024322476006,-483.431243800092,20,0
310.782485818025,-482.77917911997,20,0
311.540649157949,-482.127114440314,20,0
312.298812499969,-481.475049760192,20,0
313.056975840941,-480.822985080071,20,0
313.815139182029,-480.170920399949,20,0
314.573302523001,-479.518855720293,20,0
315.331465863972,-478.866791029926,20,0
316.089629204944,-478.21472635027,20,0
316.847792546032,-477.562661670148,20,0
317.605955887004,-476.910596990026,20,0
318.364119227976,-476.25853231037,20,0
319.122282568948,-475.606467630248,20,0
319.880445910036,-474.954402950126,20,0
320.638609251008,-474.302338270005,20,0
321.39677259198,-473.650273590348,20,0
322.154935932951,-472.998208910227,20,0
322.91309927404,-472.346144220326,20,0
323.671262615012,-471.694079540204,20,0
324.429425955983,-471.042014860082,20,0
325.187589296955,-470.38995017996,20,0
325.945752638043,-469.737885500304,20,0
326.703915979015,-469.085820820182,20,0
327.462079319987,-468.43375614006,20,0
328.220242660959,-467.781691459939,20,0
328.978406002978,-467.129626770038,20,0
329.73656934395,-466.477562090382,20,0
330.494732685038,-465.82549741026,20,0
331.25289602601,-465.173432730138,20,0
332.011059366982,-464.521368050016,20,0
332.769222707954,-463.86930337036,20,0
333.527386049042,-463.217238690238,20,0
334.285549390014,-462.565174010116,20,0
335.043712730986,-461.913109329995,20,0
335.801876071957,-461.261044650338,20,0
336.560039413046,-460.608979959972,20,0
337.318202754017,-459.956915280316,20,0
338.076366094989,-459.304850600194,20,0
338.834529435961,-458.652785920072,20,0
339.592692776933,-458.00072123995,20,0
340.350856118021,-457.348656560294,20,0
341.109019458993,-456.696591880172,20,0
341.867182799965,-456.04452720005,20,0
342.625346140936,-455.392462519929,20,0
343.383509482025,-454.740397840272,20,0
344.141672822996,-454.088333150372,20,0
344.899836163968,-453.43626847025,20,0
345.65799950494,-452.784203790128,20,0
346.41616284696,-452.132139110006,20,0
347.174326187931,-451.48007443035,20,0
347.93248952902,-450.828009750228,20,0
348.690652869991,-450.175945070106,20,0
349.448816210963,-449.523880389984,20,0
350.206979551935,-448.871815700084,20,0
350.965142893023,-448.219751019962,20,0
351.723306233995,-447.567686340306,20,0
352.481469574967,-446.915621660184,20,0
353.239632915939,-446.263556980062,20,0
353.997796257027,-445.61149229994,20,0
354.755959597999,-444.959427620284,20,0
355.514122938971,-444.307362940162,20,0
356.272286279942,-443.65529826004,20,0
357.030449621031,-443.003233580384,20,0
357.788612962002,-442.351168890018,20,0
358.546776302974,-441.699104210362,20,0
359.304939643946,-441.04703953024,20,0
360.063102985034,-440.394974850118,20,0
360.821266326006,-439.742910169996,20,0
361.579429668026,-439.09084549034,20,0
362.33759300795,-438.438780810218,20,0
363.095756349038,-437.786716130096,20,0
363.853919690941,-437.134651449974,20,0
364.612083032029,-436.482586770318,20,0
365.370246373001,-435.830522079952,20,0
366.128409713973,-435.178457400296,20,0
366.886573054945,-434.526392720174,20,0
367.644736396033,-433.874328040052,20,0
368.402899737005,-433.22226335993,20,0
369.161063077976,-432.570198680274,20,0
369.919226418948,-431.918134000152,20,0
370.677389760036,-431.26606932003,20,0
371.435553101008,-430.614004640374,20,0
372.19371644198,-429.961939960252,20,0
372.951879782952,-429.309875270352,20,0
373.71004312404,-428.65781059023,20,0
374.468206465012,-428.005745910108,20,0
375.226369805984,-427.353681229986,20,0
375.984533146955,-426.70161655033,20,0
376.742696488044,-426.049551870208,20,0
377.500859829016,-425.397487190086,20,0
378.259023169987,-424.745422509964,20,0
379.017186510959,-424.093357820064,20,0
379.775349851931,-423.441293139942,20,0
380.533513193019,-422.789228460286,20,0
381.291676535039,-422.137163780164,20,0
382.049839874963,-421.485099100042,20,0
382.808003216982,-420.833034420386,20,0
383.566166557954,-420.180969740264,20,0
384.324329899042,-419.528905060142,20,0
385.082493240014,-418.87684038002,20,0
385.840656580986,-418.224775690119,20,0
386.598819921958,-417.572711009998,20,0
387.356983263046,-416.920646330341,20,0
388.115146604018,-416.26858165022,20,0
388.87330994499,-415.616516970098,20,0
389.631473285961,-414.964452289976,20,0
390.389636626933,-414.31238761032,20,0
391.147799968021,-413.660322930198,20,0
391.905963308993,-413.008258250076,20,0
392.664126649965,-412.356193569954,20,0
393.422289990937,-411.704128880054,20,0
394.180453332025,-411.052064199932,20,0
394.938616672997,-410.399999520276,20,0
395.696780013969,-409.747934840154,20,0
396.45494335494,-409.095870160032,20,0
397.213106696029,-408.443805480376,20,0
397.971270037001,-407.791740800254,20,0
398.729433377972,-407.139676120132,20,0
399.487596719992,-406.48761144001,20,0
400.245760060964,-405.835546750109,20,0
401.003923401935,-405.183482069988,20,0
401.762086743024,-404.531417390331,20,0
402.520250083996,-403.87935271021,20,0
403.278413424967,-403.227288030088,20,0
404.036576765939,-402.575223349966,20,0
404.794740107027,-401.92315867031,20,0
405.552903447999,-401.271093990188,20,0
406.311066788971,-400.619029310066,20,0
407.069230129943,-399.966964620165,20,0
407.827393471031,-399.314899940043,20,0
408.585556812003,-398.662835260387,20,0
409.343720152975,-398.010770580265,20,0
410.101883493946,-397.358705900144,20,0
410.860046835035,-396.706641220022,20,0
411.618210176006,-396.054576540366,20,0
412.376373516978,-395.402511860244,20,0
413.13453685795,-394.750447180122,20,0
413.892700199038,-394.0983825,20,0
414.65086354001,-393.446317810099,20,0
415.409026880982,-392.794253129978,20,0
416.167190221954,-392.142188450321,20,0
416.925353563973,-391.4901237702,20,0
417.683516904945,-390.838059090078,20,0
418.441680246033,-390.185994409956,20,0
419.199843587005,-389.5339297303,20,0
419.958006927977,-388.881865050178,20,0
420.716170268949,-388.229800370056,20,0
421.474333610037,-387.577735689934,20,0
422.232496951009,-386.925671000033,20,0
422.99066029198,-386.273606320377,20,0
423.748823632952,-385.621541640255,20,0
424.50698697404,-384.969476960134,20,0
425.265150315012,-384.317412280012,20,0
426.023313655984,-383.665347600355,20,0
426.781476996956,-383.013282920234,20,0
427.539640338044,-382.361218240112,20,0
428.297803679016,-381.70915355999,20,0
429.055967019988,-381.057088870089,20,0
429.81413036096,-380.405024189967,20,0
430.572293701931,-379.752959510311,20,0
431.33045704302,-379.100894830189,20,0
432.088620383991,-378.448830150068,20,0
432.846783724963,-377.796765469946,20,0
433.604947065935,-377.14470079029,20,0
434.363110407954,-376.492636110168,20,0
435.121273749043,-375.840571430046,20,0
435.879437090015,-375.188506740145,20,0
436.637600430986,-374.536442060023,20,0
437.395763771958,-373.884377380367,20,0
438.153927113046,-373.232312700245,20,0
438.912090454018,-372.580248020123,20,0
439.67025379499,-371.928183340002,20,0
440.428417135962,-371.276118660345,20,0
441.186580476934,-370.624053980224,20,0
441.944743818022,-369.971989300102,20,0
442.702907158994,-369.319924610201,20,0
443.461070499965,-368.667859930079,20,0
444.219233840937,-368.015795249957,20,0
444.977397182025,-367.363730570301,20,0
445.735560522997,-366.711665890179,20,0
446.493723863969,-366.059601210058,20,0
447.251887204941,-365.407536529936,20,0
448.010050546029,-364.75547185028,20,0
448.768213887001,-364.103407170158,20,0
449.526377227973,-363.451342490036,20,0
450.284540568945,-362.799277800135,20,0
451.042703910033,-362.147213120013,20,0
451.800867251936,-361.495148440357,20,0
452.559030593024,-360.843083760235,20,0
453.317193933996,-360.191019080113,20,0
454.075357274968,-359.538954399992,20,0
454.833520615939,-358.886889720335,20,0
455.591683957028,-358.234825040214,20,0
456.349847298,-357.582760360092,20,0
457.108010638971,-356.930695670191,20,0
457.866173979943,-356.278630990069,20,0
458.624337321031,-355.626566309947,20,0
459.382500662003,-354.974501630291,20,0
460.140664002975,-354.322436950169,20,0
460.898827343947,-353.670372270047,20,0
461.656990685035,-353.018307589926,20,0
462.415154026007,-352.366242910269,20,0
463.173317366979,-351.714178230148,20,0
463.93148070795,-351.062113540247,20,0
464.689644049039,-350.410048860125,20,0
465.44780739001,-349.757984180003,20,0
466.205970730982,-349.105919500347,20,0
466.964134071954,-348.453854820225,20,0
467.722297413042,-347.801790140103,20,0
468.480460754014,-347.149725459981,20,0
469.238624096034,-346.497660780325,20,0
469.996787437005,-345.845596100203,20,0
470.754950777977,-345.193531420082,20,0
471.513114118949,-344.541466730181,20,0
472.271277460037,-343.889402050059,20,0
473.029440801009,-343.237337369937,20,0
473.787604141981,-342.585272690281,20,0
474.545767482953,-341.933208010159,20,0
475.303930824041,-341.281143330037,20,0
476.062094165013,-340.629078650381,20,0
476.820257505984,-339.977013970259,20,0
477.578420846956,-339.324949290138,20,0
478.336584188044,-338.672884600237,20,0
479.094747529016,-338.020819920115,20,0
479.852910869988,-337.368755239993,20,0
480.61107421096,-336.716690560337,20,0
481.369237551932,-336.064625880215,20,0
482.12740089302,-335.412561200093,20,0
482.885564233992,-334.760496519971,20,0
483.643727574964,-334.108431840315,20,0
484.401890915935,-333.456367160193,20,0
485.160054257024,-332.804302480072,20,0
485.918217599043,-332.152237790171,20,0
486.676380938967,-331.500173110049,20,0
487.434544280987,-330.848108429927,20,0
488.192707621959,-330.196043750271,20,0
488.95087096293,-329.543979070149,20,0
489.709034304019,-328.891914390027,20,0
490.46719764499,-328.239849710371,20,0
491.225360985962,-327.587785030249,20,0
491.983524326934,-326.935720350127,20,0
492.741687668022,-326.283655660227,20,0
493.499851008994,-325.631590980105,20,0
494.258014349966,-324.979526299983,20,0
495.016177690938,-324.327461620327,20,0
495.774341032026,-323.675396940205,20,0
496.532504372998,-323.023332260083,20,0
497.290667713969,-322.371267579961,20,0
498.048831054941,-321.719202900305,20,0
498.806994396029,-321.067138220183,20,0
499.565157737001,-320.415073540061,20,0
500.323321077973,-319.763008850161,20,0
501.081484418945,-319.110944170039,20,0
501.839647760033,-318.458879490383,20,0
502.597811101005,-317.806814810261,20,0
503.355974443024,-317.154750130139,20,0
504.114137782949,-316.502685450017,20,0
504.872301124968,-315.850620770361,20,0
505.63046446594,-315.198556090239,20,0
506.388627807028,-314.546491400338,20,0
507.146791148,-313.894426720217,20,0
507.904954488972,-313.242362040095,20,0
508.663117829944,-312.590297359973,20,0
509.421281171032,-311.938232680317,20,0
510.179444512004,-311.286168000195,20,0
510.937607852975,-310.634103320073,20,0
511.695771193947,-309.982038639951,20,0
512.453934535035,-309.329973960295,20,0
